"","NOME_PROVINCIA","DATA","SESSO","DECESSI","POPOLAZIONE","DECESSI_P10k"
"22451","Sondrio",2017-01-23,"MASCHI",4,88860,0,450146297546703
"22452","Sondrio",2017-01-23,"TOTALE",8,181328,0,441189446748434
"22453","Sondrio",2017-01-24,"FEMMINE",3,92466,0,324443579261566
"22454","Sondrio",2017-01-24,"MASCHI",5,88857,0,56270186929561
"22455","Sondrio",2017-01-24,"TOTALE",8,181323,0,441201612591894
"22456","Sondrio",2017-01-25,"FEMMINE",0,92463,0
"22457","Sondrio",2017-01-25,"MASCHI",6,88854,0,6752650415288
"22458","Sondrio",2017-01-25,"TOTALE",6,181318,0,330910334329741
"22459","Sondrio",2017-01-26,"FEMMINE",2,92461,0,216307416099761
"22460","Sondrio",2017-01-26,"MASCHI",4,88851,0,450191894294943
"22461","Sondrio",2017-01-26,"TOTALE",6,181313,0,330919459718829
"22462","Sondrio",2017-01-27,"FEMMINE",4,92459,0,432624190181594
"22463","Sondrio",2017-01-27,"MASCHI",5,88849,0,562752535200171
"22464","Sondrio",2017-01-27,"TOTALE",9,181308,0,496392878416838
"22465","Sondrio",2017-01-28,"FEMMINE",1,92457,0,108158387142131
"22466","Sondrio",2017-01-28,"MASCHI",6,88846,0,675325844720077
"22467","Sondrio",2017-01-28,"TOTALE",7,181303,0,386093997341467
"22468","Sondrio",2017-01-29,"FEMMINE",5,92455,0,540803634200422
"22469","Sondrio",2017-01-29,"MASCHI",3,88843,0,337674324369956
"22470","Sondrio",2017-01-29,"TOTALE",8,181298,0,441262451874814
"22471","Sondrio",2017-01-30,"FEMMINE",5,92453,0,540815333196327
"22472","Sondrio",2017-01-30,"MASCHI",1,88840,0,112561909049977
"22473","Sondrio",2017-01-30,"TOTALE",6,181293,0,330955966308683
"22474","Sondrio",2017-01-31,"FEMMINE",1,92451,0,10816540653968
"22475","Sondrio",2017-01-31,"MASCHI",4,88837,0,450262840933395
"22476","Sondrio",2017-01-31,"TOTALE",5,181288,0,275804245178942
"22477","Sondrio",2017-02-01,"FEMMINE",3,92449,0,324503239624009
"22478","Sondrio",2017-02-01,"MASCHI",7,88835,0,787977711487589
"22479","Sondrio",2017-02-01,"TOTALE",10,181284,0,551620661503497
"22480","Sondrio",2017-02-02,"FEMMINE",3,92447,0,324510259932718
"22481","Sondrio",2017-02-02,"MASCHI",4,88835,0,450272977992908
"22482","Sondrio",2017-02-02,"TOTALE",7,181283,0,386136593061677
"22483","Sondrio",2017-02-03,"FEMMINE",2,92446,0,216342513467321
"22484","Sondrio",2017-02-03,"MASCHI",1,88835,0,112568244498227
"22485","Sondrio",2017-02-03,"TOTALE",3,181282,0,165488024183317
"22486","Sondrio",2017-02-04,"FEMMINE",4,92445,0,432689707393585
"22487","Sondrio",2017-02-04,"MASCHI",3,88835,0,337704733494681
"22488","Sondrio",2017-02-04,"TOTALE",7,181281,0,386140853150634
"22489","Sondrio",2017-02-05,"FEMMINE",4,92444,0,432694387953788
"22490","Sondrio",2017-02-05,"MASCHI",2,88835,0,225136488996454
"22491","Sondrio",2017-02-05,"TOTALE",6,181280,0,330979699911739
"22492","Sondrio",2017-02-06,"FEMMINE",1,92443,0,108174767153814
"22493","Sondrio",2017-02-06,"MASCHI",3,88835,0,337704733494681
"22494","Sondrio",2017-02-06,"TOTALE",4,181279,0,220654350476338
"22495","Sondrio",2017-02-07,"FEMMINE",6,92441,0,649062645362988
"22496","Sondrio",2017-02-07,"MASCHI",1,88836,0,112566977351524
"22497","Sondrio",2017-02-07,"TOTALE",7,181278,0,386147243460321
"22498","Sondrio",2017-02-08,"FEMMINE",2,92440,0,216356555603635
"22499","Sondrio",2017-02-08,"MASCHI",3,88836,0,337700932054572
"22500","Sondrio",2017-02-08,"TOTALE",5,181277,0,275820981150394
"22501","Sondrio",2017-02-09,"FEMMINE",6,92439,0,649076688410736
"22502","Sondrio",2017-02-09,"MASCHI",1,88836,0,112566977351524
"22503","Sondrio",2017-02-09,"TOTALE",7,181276,0,386151503784285
"22504","Sondrio",2017-02-10,"FEMMINE",2,92438,0,216361236720829
"22505","Sondrio",2017-02-10,"MASCHI",4,88836,0,450267909406097
"22506","Sondrio",2017-02-10,"TOTALE",6,181275,0,330988829127017
"22507","Sondrio",2017-02-11,"FEMMINE",7,92437,0,757272520743858
"22508","Sondrio",2017-02-11,"MASCHI",4,88836,0,450267909406097
"22509","Sondrio",2017-02-11,"TOTALE",11,181274,0,606816200889262
"22510","Sondrio",2017-02-12,"FEMMINE",6,92436,0,649097754121771
"22511","Sondrio",2017-02-12,"MASCHI",3,88836,0,337700932054572
"22512","Sondrio",2017-02-12,"TOTALE",9,181273,0,496488721431211
"22513","Sondrio",2017-02-13,"FEMMINE",6,92434,0,649111798688794
"22514","Sondrio",2017-02-13,"MASCHI",2,88837,0,225131420466697
"22515","Sondrio",2017-02-13,"TOTALE",8,181272,0,441325742530562
"22516","Sondrio",2017-02-14,"FEMMINE",0,92433,0
"22517","Sondrio",2017-02-14,"MASCHI",3,88837,0,337697130700046
"22518","Sondrio",2017-02-14,"TOTALE",3,181271,0,165498066430924
"22519","Sondrio",2017-02-15,"FEMMINE",3,92432,0,324562921931799
"22520","Sondrio",2017-02-15,"MASCHI",2,88837,0,225131420466697
"22521","Sondrio",2017-02-15,"TOTALE",5,181270,0,2758316323716
"22522","Sondrio",2017-02-16,"FEMMINE",3,92431,0,324566433339464
"22523","Sondrio",2017-02-16,"MASCHI",4,88837,0,450262840933395
"22524","Sondrio",2017-02-16,"TOTALE",7,181269,0,386166415658496
"22525","Sondrio",2017-02-17,"FEMMINE",2,92430,0,216379963215406
"22526","Sondrio",2017-02-17,"MASCHI",1,88837,0,112565710233349
"22527","Sondrio",2017-02-17,"TOTALE",3,181268,0,165500805437253
"22528","Sondrio",2017-02-18,"FEMMINE",1,92428,0,108192322672783
"22529","Sondrio",2017-02-18,"MASCHI",1,88838,0,1125644431437
"22530","Sondrio",2017-02-18,"TOTALE",2,181267,0,110334478973007
"22531","Sondrio",2017-02-19,"FEMMINE",1,92427,0,108193493243316
"22532","Sondrio",2017-02-19,"MASCHI",3,88838,0,337693329431099
"22533","Sondrio",2017-02-19,"TOTALE",4,181266,0,220670175322454
"22534","Sondrio",2017-02-20,"FEMMINE",3,92426,0,324583991517538
"22535","Sondrio",2017-02-20,"MASCHI",1,88838,0,1125644431437
"22536","Sondrio",2017-02-20,"TOTALE",4,181265,0,220671392712327
"22537","Sondrio",2017-02-21,"FEMMINE",4,92425,0,432783337841493
"22538","Sondrio",2017-02-21,"MASCHI",3,88838,0,337693329431099
"22539","Sondrio",2017-02-21,"TOTALE",7,181264,0,386177067702357
"22540","Sondrio",2017-02-22,"FEMMINE",2,92424,0,216394010213797
"22541","Sondrio",2017-02-22,"MASCHI",4,88838,0,450257772574799
"22542","Sondrio",2017-02-22,"TOTALE",6,181263,0,331010741298555
"22543","Sondrio",2017-02-23,"FEMMINE",3,92423,0,324594527336269
"22544","Sondrio",2017-02-23,"MASCHI",2,88838,0,2251288862874
"22545","Sondrio",2017-02-23,"TOTALE",5,181262,0,275843806203176
"22546","Sondrio",2017-02-24,"FEMMINE",4,92421,0,432802068793889
"22547","Sondrio",2017-02-24,"MASCHI",3,88839,0,337689528247729
"22548","Sondrio",2017-02-24,"TOTALE",7,181261,0,386183459210751
"22549","Sondrio",2017-02-25,"FEMMINE",3,92420,0,324605063838996
"22550","Sondrio",2017-02-25,"MASCHI",3,88839,0,337689528247729
"22551","Sondrio",2017-02-25,"TOTALE",6,181260,0,33101621979477
"22552","Sondrio",2017-02-26,"FEMMINE",2,92419,0,216405717439055
"22553","Sondrio",2017-02-26,"MASCHI",5,88839,0,562815880412882
"22554","Sondrio",2017-02-26,"TOTALE",7,181259,0,386187720333887
"22555","Sondrio",2017-02-27,"FEMMINE",4,92418,0,432816118072237
"22556","Sondrio",2017-02-27,"MASCHI",3,88839,0,337689528247729
"22557","Sondrio",2017-02-27,"TOTALE",7,181258,0,386189850930718
"22558","Sondrio",2017-02-28,"FEMMINE",2,92417,0,216410400683857
"22559","Sondrio",2017-02-28,"MASCHI",2,88839,0,225126352165153
"22560","Sondrio",2017-02-28,"TOTALE",4,181257,0,22068113231489
"22561","Sondrio",2017-03-01,"FEMMINE",2,92416,0,216412742382271
"22562","Sondrio",2017-03-01,"MASCHI",4,88840,0,45024763619991
"22563","Sondrio",2017-03-01,"TOTALE",6,181256,0,331023524738491
"22564","Sondrio",2017-03-02,"FEMMINE",3,92415,0,324622626197046
"22565","Sondrio",2017-03-02,"MASCHI",3,88838,0,337693329431099
"22566","Sondrio",2017-03-02,"TOTALE",6,181254,0,331027177331259
"22567","Sondrio",2017-03-03,"FEMMINE",5,92415,0,54103771032841
"22568","Sondrio",2017-03-03,"MASCHI",2,88837,0,225131420466697
"22569","Sondrio",2017-03-03,"TOTALE",7,181253,0,386200504267516
"22570","Sondrio",2017-03-04,"FEMMINE",1,92415,0,108207542065682
"22571","Sondrio",2017-03-04,"MASCHI",6,88836,0,675401864109145
"22572","Sondrio",2017-03-04,"TOTALE",7,181252,0,386202635005407
"22573","Sondrio",2017-03-05,"FEMMINE",4,92414,0,432834851862272
"22574","Sondrio",2017-03-05,"MASCHI",2,88835,0,225136488996454
"22575","Sondrio",2017-03-05,"TOTALE",6,181250,0,331034482758621
"22576","Sondrio",2017-03-06,"FEMMINE",3,92414,0,324626138896704
"22577","Sondrio",2017-03-06,"MASCHI",3,88834,0,337708535020375
"22578","Sondrio",2017-03-06,"TOTALE",6,181249,0,331036309165844
"22579","Sondrio",2017-03-07,"FEMMINE",3,92414,0,324626138896704
"22580","Sondrio",2017-03-07,"MASCHI",2,88833,0,225141557754438
"22581","Sondrio",2017-03-07,"TOTALE",5,181248,0,27586511299435
"22582","Sondrio",2017-03-08,"FEMMINE",2,92414,0,216417425931136
"22583","Sondrio",2017-03-08,"MASCHI",3,88832,0,33771613832853
"22584","Sondrio",2017-03-08,"TOTALE",5,181246,0,275868157090363
"22585","Sondrio",2017-03-09,"FEMMINE",1,92413,0,108209883890795
"22586","Sondrio",2017-03-09,"MASCHI",2,88831,0,225146626740665
"22587","Sondrio",2017-03-09,"TOTALE",3,181245,0,165521807498138
"22588","Sondrio",2017-03-10,"FEMMINE",4,92413,0,432839535563178
"22589","Sondrio",2017-03-10,"MASCHI",5,88830,0,562872903298435
"22590","Sondrio",2017-03-10,"TOTALE",9,181244,0,496568162256406
"22591","Sondrio",2017-03-11,"FEMMINE",5,92413,0,541049419453973
"22592","Sondrio",2017-03-11,"MASCHI",3,88829,0,337727543932725
"22593","Sondrio",2017-03-11,"TOTALE",8,181242,0,441398792774302
"22594","Sondrio",2017-03-12,"FEMMINE",4,92413,0,432839535563178
"22595","Sondrio",2017-03-12,"MASCHI",2,88828,0,225154230647994
"22596","Sondrio",2017-03-12,"TOTALE",6,181241,0,331050921149188
"22597","Sondrio",2017-03-13,"FEMMINE",5,92412,0,541055274206813
"22598","Sondrio",2017-03-13,"MASCHI",7,88827,0,788048678892679
"22599","Sondrio",2017-03-13,"TOTALE",12,181240,0,662105495475612
"22600","Sondrio",2017-03-14,"FEMMINE",0,92412,0
"22601","Sondrio",2017-03-14,"MASCHI",4,88826,0,45031860040979
"22602","Sondrio",2017-03-14,"TOTALE",4,181238,0,220704267317009
"22603","Sondrio",2017-03-15,"FEMMINE",3,92412,0,324633164524088
"22604","Sondrio",2017-03-15,"MASCHI",6,88825,0,675485505206867
"22605","Sondrio",2017-03-15,"TOTALE",9,181237,0,496587341436903
"22606","Sondrio",2017-03-16,"FEMMINE",6,92412,0,649266329048176
"22607","Sondrio",2017-03-16,"MASCHI",0,88824,0
"22608","Sondrio",2017-03-16,"TOTALE",6,181236,0,331060054293849
"22609","Sondrio",2017-03-17,"FEMMINE",1,92411,0,108212225817273
"22610","Sondrio",2017-03-17,"MASCHI",10,88822,1,12584720001801
"22611","Sondrio",2017-03-17,"TOTALE",11,181234,0,606950130770165
"22612","Sondrio",2017-03-18,"FEMMINE",3,92411,0,324636677451819
"22613","Sondrio",2017-03-18,"MASCHI",4,88821,0,450343950191959
"22614","Sondrio",2017-03-18,"TOTALE",7,181233,0,386243123492962
"22615","Sondrio",2017-03-19,"FEMMINE",2,92411,0,216424451634546
"22616","Sondrio",2017-03-19,"MASCHI",3,88820,0,33776176536816
"22617","Sondrio",2017-03-19,"TOTALE",5,181232,0,275889467643683
"22618","Sondrio",2017-03-20,"FEMMINE",1,92411,0,108212225817273
"22619","Sondrio",2017-03-20,"MASCHI",1,88819,0,112588522725993
"22620","Sondrio",2017-03-20,"TOTALE",2,181230,0,110357004910887
"22621","Sondrio",2017-03-21,"FEMMINE",2,92410,0,216426793637052
"22622","Sondrio",2017-03-21,"MASCHI",1,88818,0,11258979035781
"22623","Sondrio",2017-03-21,"TOTALE",3,181229,0,16553642077151
"22624","Sondrio",2017-03-22,"FEMMINE",4,92410,0,432853587274105
"22625","Sondrio",2017-03-22,"MASCHI",1,88817,0,112591058018172
"22626","Sondrio",2017-03-22,"TOTALE",5,181228,0,27589555697795
"22627","Sondrio",2017-03-23,"FEMMINE",5,92410,0,541066984092631
"22628","Sondrio",2017-03-23,"MASCHI",2,88816,0,22518465141416
"22629","Sondrio",2017-03-23,"TOTALE",7,181226,0,386258042444241
"22630","Sondrio",2017-03-24,"FEMMINE",3,92410,0,324640190455578
"22631","Sondrio",2017-03-24,"MASCHI",1,88815,0,112593593424534
"22632","Sondrio",2017-03-24,"TOTALE",4,181225,0,220720099324045
"22633","Sondrio",2017-03-25,"FEMMINE",1,92409,0,108214567845123
"22634","Sondrio",2017-03-25,"MASCHI",1,88814,0,112594861170536
"22635","Sondrio",2017-03-25,"TOTALE",2,181224,0,110360658632411
"22636","Sondrio",2017-03-26,"FEMMINE",2,92409,0,216429135690247
"22637","Sondrio",2017-03-26,"MASCHI",1,88813,0,112596128945087
"22638","Sondrio",2017-03-26,"TOTALE",3,181222,0,165542814890024
"22639","Sondrio",2017-03-27,"FEMMINE",4,92409,0,432858271380493
"22640","Sondrio",2017-03-27,"MASCHI",4,88812,0,450389586992749
"22641","Sondrio",2017-03-27,"TOTALE",8,181221,0,441449942335601
"22642","Sondrio",2017-03-28,"FEMMINE",1,92409,0,108214567845123
"22643","Sondrio",2017-03-28,"MASCHI",2,88811,0,225197329159676
"22644","Sondrio",2017-03-28,"TOTALE",3,181220,0,165544641871758
"22645","Sondrio",2017-03-29,"FEMMINE",1,92408,0,108215738897065
"22646","Sondrio",2017-03-29,"MASCHI",4,88810,0,450399729760162
"22647","Sondrio",2017-03-29,"TOTALE",5,181218,0,275910781489697
"22648","Sondrio",2017-03-30,"FEMMINE",4,92408,0,432862955588261
"22649","Sondrio",2017-03-30,"MASCHI",4,88809,0,450404801315182
"22650","Sondrio",2017-03-30,"TOTALE",8,181217,0,441459686453258
"22651","Sondrio",2017-03-31,"FEMMINE",2,92408,0,21643147779413
"22652","Sondrio",2017-03-31,"MASCHI",1,88808,0,112602468246104
"22653","Sondrio",2017-03-31,"TOTALE",3,181216,0,165548295956207
"22654","Sondrio",2017-04-01,"FEMMINE",5,92408,0,541078694485326
"22655","Sondrio",2017-04-01,"MASCHI",2,88807,0,225207472383934
"22656","Sondrio",2017-04-01,"TOTALE",7,181215,0,386281488839224
"22657","Sondrio",2017-04-02,"FEMMINE",0,92407,0
"22658","Sondrio",2017-04-02,"MASCHI",7,88806,0,788235029164696
"22659","Sondrio",2017-04-02,"TOTALE",7,181213,0,386285752125951
"22660","Sondrio",2017-04-03,"FEMMINE",6,92406,0,649308486461918
"22661","Sondrio",2017-04-03,"MASCHI",1,88806,0,112605004166385
"22662","Sondrio",2017-04-03,"TOTALE",7,181212,0,386287883804605
"22663","Sondrio",2017-04-04,"FEMMINE",4,92405,0,432877008819869
"22664","Sondrio",2017-04-04,"MASCHI",4,88805,0,450425088677439
"22665","Sondrio",2017-04-04,"TOTALE",8,181210,0,441476739694277
"22666","Sondrio",2017-04-05,"FEMMINE",4,92404,0,432881693433185
"22667","Sondrio",2017-04-05,"MASCHI",2,88805,0,22521254433872
"22668","Sondrio",2017-04-05,"TOTALE",6,181209,0,331109381984339
"22669","Sondrio",2017-04-06,"FEMMINE",0,92403,0
"22670","Sondrio",2017-04-06,"MASCHI",4,88804,0,450430160803567
"22671","Sondrio",2017-04-06,"TOTALE",4,181208,0,220740806145424
"22672","Sondrio",2017-04-07,"FEMMINE",2,92402,0,216445531482003
"22673","Sondrio",2017-04-07,"MASCHI",1,88804,0,112607540200892
"22674","Sondrio",2017-04-07,"TOTALE",3,181206,0,165557431873117
"22675","Sondrio",2017-04-08,"FEMMINE",1,92401,0,108223936970379
"22676","Sondrio",2017-04-08,"MASCHI",3,88803,0,337826424782946
"22677","Sondrio",2017-04-08,"TOTALE",4,181205,0,220744460693689
"22678","Sondrio",2017-04-09,"FEMMINE",3,92400,0,324675324675325
"22679","Sondrio",2017-04-09,"MASCHI",4,88803,0,450435233043929
"22680","Sondrio",2017-04-09,"TOTALE",7,181203,0,386307069971248
"22681","Sondrio",2017-04-10,"FEMMINE",4,92399,0,432905118020758
"22682","Sondrio",2017-04-10,"MASCHI",3,88802,0,337830229048895
"22683","Sondrio",2017-04-10,"TOTALE",7,181202,0,386309201885189
"22684","Sondrio",2017-04-11,"FEMMINE",5,92398,0,541137254053118
"22685","Sondrio",2017-04-11,"MASCHI",1,88802,0,112610076349632
"22686","Sondrio",2017-04-11,"TOTALE",6,181201,0,331124000419424
"22687","Sondrio",2017-04-12,"FEMMINE",2,92397,0,216457244282823
"22688","Sondrio",2017-04-12,"MASCHI",3,88801,0,337834033400525
"22689","Sondrio",2017-04-12,"TOTALE",5,181199,0,275939712691571
"22690","Sondrio",2017-04-13,"FEMMINE",5,92396,0,54114896748777
"22691","Sondrio",2017-04-13,"MASCHI",1,88801,0,112611344466842
"22692","Sondrio",2017-04-13,"TOTALE",6,181198,0,331129482665372
"22693","Sondrio",2017-04-14,"FEMMINE",3,92395,0,324692894637156
"22694","Sondrio",2017-04-14,"MASCHI",2,88800,0,225225225225225
"22695","Sondrio",2017-04-14,"TOTALE",5,181196,0,275944281330714
"22696","Sondrio",2017-04-15,"FEMMINE",1,92394,0,108232136285906
"22697","Sondrio",2017-04-15,"MASCHI",2,88800,0,225225225225225
"22698","Sondrio",2017-04-15,"TOTALE",3,181195,0,165567482546428
"22699","Sondrio",2017-04-16,"FEMMINE",1,92394,0,108232136285906
"22700","Sondrio",2017-04-16,"MASCHI",4,88800,0,45045045045045
"22701","Sondrio",2017-04-16,"TOTALE",5,181194,0,275947327174189
"22702","Sondrio",2017-04-17,"FEMMINE",2,92393,0,216466615436234
"22703","Sondrio",2017-04-17,"MASCHI",2,88799,0,225227761573892
"22704","Sondrio",2017-04-17,"TOTALE",4,181192,0,220760298467924
"22705","Sondrio",2017-04-18,"FEMMINE",3,92392,0,324703437527059
"22706","Sondrio",2017-04-18,"MASCHI",3,88799,0,337841642360837
"22707","Sondrio",2017-04-18,"TOTALE",6,181191,0,331142275278573
"22708","Sondrio",2017-04-19,"FEMMINE",2,92391,0,216471301317228
"22709","Sondrio",2017-04-19,"MASCHI",0,88798,0
"22710","Sondrio",2017-04-19,"TOTALE",2,181189,0,110381976830823
"22711","Sondrio",2017-04-20,"FEMMINE",4,92390,0,432947288667605
"22712","Sondrio",2017-04-20,"MASCHI",1,88798,0,112615148989842
"22713","Sondrio",2017-04-20,"TOTALE",5,181188,0,275956465108065
"22714","Sondrio",2017-04-21,"FEMMINE",4,92389,0,432951974802195
"22715","Sondrio",2017-04-21,"MASCHI",0,88797,0
"22716","Sondrio",2017-04-21,"TOTALE",4,181187,0,220766390524707
"22717","Sondrio",2017-04-22,"FEMMINE",2,92388,0,216478330519115
"22718","Sondrio",2017-04-22,"MASCHI",3,88797,0,337849251663908
"22719","Sondrio",2017-04-22,"TOTALE",5,181185,0,275961034301957
"22720","Sondrio",2017-04-23,"FEMMINE",6,92387,0,64944202106357
"22721","Sondrio",2017-04-23,"MASCHI",3,88796,0,337853056443984
"22722","Sondrio",2017-04-23,"TOTALE",9,181184,0,496732603320381
"22723","Sondrio",2017-04-24,"FEMMINE",5,92386,0,541207542268309
"22724","Sondrio",2017-04-24,"MASCHI",1,88796,0,112617685481328
"22725","Sondrio",2017-04-24,"TOTALE",6,181182,0,331158724376594
"22726","Sondrio",2017-04-25,"FEMMINE",2,92385,0,216485360177518
"22727","Sondrio",2017-04-25,"MASCHI",0,88795,0
"22728","Sondrio",2017-04-25,"TOTALE",2,181181,0,110386850718342
"22729","Sondrio",2017-04-26,"FEMMINE",5,92384,0,541219258746103
"22730","Sondrio",2017-04-26,"MASCHI",3,88795,0,337856861309758
"22731","Sondrio",2017-04-26,"TOTALE",8,181180,0,441549839938183
"22732","Sondrio",2017-04-27,"FEMMINE",2,92383,0,216490046870095
"22733","Sondrio",2017-04-27,"MASCHI",3,88794,0,337860666261234
"22734","Sondrio",2017-04-27,"TOTALE",5,181178,0,275971696342823
"22735","Sondrio",2017-04-28,"FEMMINE",0,92382,0
"22736","Sondrio",2017-04-28,"MASCHI",0,88794,0
"22737","Sondrio",2017-04-28,"TOTALE",0,181177,0
"22738","Sondrio",2017-04-29,"FEMMINE",3,92381,0,324742100648402
"22739","Sondrio",2017-04-29,"MASCHI",3,88793,0,337864471298413
"22740","Sondrio",2017-04-29,"TOTALE",6,181175,0,331171519249345
"22741","Sondrio",2017-04-30,"FEMMINE",1,92380,0,108248538644728
"22742","Sondrio",2017-04-30,"MASCHI",2,88793,0,225242980865609
"22743","Sondrio",2017-04-30,"TOTALE",3,181174,0,16558667358451
"22744","Sondrio",2018-01-01,"FEMMINE",2,92457,0,216316774284262
"22745","Sondrio",2018-01-01,"MASCHI",4,88946,0,449711060643537
"22746","Sondrio",2018-01-01,"TOTALE",6,181403,0,330755279681152
"22747","Sondrio",2018-01-02,"FEMMINE",3,92453,0,324489199917796
"22748","Sondrio",2018-01-02,"MASCHI",5,88944,0,562151466091024
"22749","Sondrio",2018-01-02,"TOTALE",8,181397,0,441021626598014
"22750","Sondrio",2018-01-03,"FEMMINE",4,92449,0,432670986165345
"22751","Sondrio",2018-01-03,"MASCHI",3,88943,0,3372946718685
"22752","Sondrio",2018-01-03,"TOTALE",7,181392,0,385904560289318
"22753","Sondrio",2018-01-04,"FEMMINE",3,92446,0,324513770200982
"22754","Sondrio",2018-01-04,"MASCHI",2,88941,0,224868171034731
"22755","Sondrio",2018-01-04,"TOTALE",5,181387,0,275653712779857
"22756","Sondrio",2018-01-05,"FEMMINE",1,92442,0,108175937344497
"22757","Sondrio",2018-01-05,"MASCHI",2,88940,0,224870699347875
"22758","Sondrio",2018-01-05,"TOTALE",3,181382,0,165396786891753
"22759","Sondrio",2018-01-06,"FEMMINE",4,92438,0,432722473441658
"22760","Sondrio",2018-01-06,"MASCHI",2,88938,0,22487575614473
"22761","Sondrio",2018-01-06,"TOTALE",6,181377,0,330802692733919
"22762","Sondrio",2018-01-07,"FEMMINE",4,92435,0,432736517552875
"22763","Sondrio",2018-01-07,"MASCHI",1,88937,0,112439142314222
"22764","Sondrio",2018-01-07,"TOTALE",5,181372,0,275676510155923
"22765","Sondrio",2018-01-08,"FEMMINE",6,92431,0,649132866678928
"22766","Sondrio",2018-01-08,"MASCHI",4,88936,0,449761626338041
"22767","Sondrio",2018-01-08,"TOTALE",10,181367,0,551368220238522
"22768","Sondrio",2018-01-09,"FEMMINE",6,92427,0,649160959459898
"22769","Sondrio",2018-01-09,"MASCHI",3,88934,0,337328805631142
"22770","Sondrio",2018-01-09,"TOTALE",9,181362,0,496245078902968
"22771","Sondrio",2018-01-10,"FEMMINE",6,92424,0,649182030641392
"22772","Sondrio",2018-01-10,"MASCHI",6,88933,0,674665197395792
"22773","Sondrio",2018-01-10,"TOTALE",12,181357,0,661678347127489
"22774","Sondrio",2018-01-11,"FEMMINE",4,92420,0,432806751785328
"22775","Sondrio",2018-01-11,"MASCHI",5,88931,0,562233641812191
"22776","Sondrio",2018-01-11,"TOTALE",9,181352,0,496272442542679
"22777","Sondrio",2018-01-12,"FEMMINE",2,92416,0,216412742382271
"22778","Sondrio",2018-01-12,"MASCHI",4,88930,0,449791971213314
